의안번호,의안명,제안일자,제안자구분,의결일자,의결결과,제안회기,제안이유,소관위원회,제안자
150771,  중소기업진흥및제품구매촉진에관한법률중개정법률안,1997-10-28,정부,1997-11-17,수정가결,제15대 (1996~2000) 제185회,"['■ 제안이유中小企業의 構造改善事業에 소요되는 資金을 조달하기 위하여 中小企業振興公團이 발행하는 中小企業振興債券의 發行限度를 확대하는 한편, 中小企業 製品에 대한 品質認證制度를 도입하고 中小企業 製品의 國外販路開拓을 지원함으로써 中小企業 製品의 販路를 확보하고 貿易收支改善을 도모하려는 것임.■ 주요골자1. 團體隨意契約으로 中小企業 製品을 구매하고 매년 中小企業 製品의 購買增大計劃을 수립 시행하도록 하는公共機關의 범위에 政府投資機關이 포함되어 있으나 그중 韓國電氣通信公社 등 3개 機關이 公企業의經營構造改善및民營化에관한法律의 制定(1997. 8. 29, 法律 第5379號)으로 政府投資機關管理基本法의 적용대상에서 제외됨에 따라, 이들 機關을 새로 이 法에 의한 公共機關의 범위에 추가하여 앞으로도 계속 中小企業製品의 구매를 증대시킬 수 있도록 함(案 第2條 및 第10條)2. 公共機關은 購買契約을 불성실하게 이행하는 中小企業에 대하여는 購買契約締結對象에서 제외하거나 供給物量을 제한할 수 있도록 함으로써 中小企業의 品質改善 및 성실한 契約履行努力을 확보할 수 있도록 함(案 第11條第2項 및 第13條의2)3. 中小企業廳長은 품질이 우수함에도 불구하고 販賣에 곤란을 겪고 있는 中小企業 製品의 販賣를 촉진하기위하여 中小企業 製品에 대한 品質認證制度를 실시하고, 品質認證을 받은 中小企業은 당해 製品에 優秀製品마크를 표시할 수 있도록 함(案 第11條의2)4. 中小企業廳長은 中小企業 製品의 國外販路開拓을 위한 지원사업을 關聯機關에 委託하거나 市 道知事와 공동으로 실시할 수 있도록 하고 關聯機關에 대하여 海外市場調査 및 情報提供 등을 요청할 수 있도록 하며,中小企業構造高度化資金의 용도에 中小企業에 대한 國外販路 지원사업을 추가함(案 第17條 및 第46條第2項)5. 中小企業振興公團이 발행하는 中小企業振興債券의 發行限度를 中小企業創業및振興基金 積立金額의 5倍이내에서 10倍이내로 확대 조정함(案 第43條第3項)6. 中小企業振興公團은 中小企業製品의 販賣促進을 위하여 中小企業製品의 販路 지원을 目的으로 하는 會社를 설립할 수 있도록 함(案 第47條의2)7. 中小企業振興公團의 사업범위에 中小企業製品의 國內·外販賣支援을 위한 關聯施設의 設置·運營 등을 추가함(案 第52條第1項第5號 및 第17號의2)■ 위원회 수정사항□ 수정이유 및 주요골자經營·技術指導士의 성실하고 공정한 직무수행을 위하여 指導士의 責任과 罰則條項을 新設하고 특정관계에 있는 자에 대한 證明業務를 制限함(案 第32條의2 및 第32條의3, 第61條第3項, 第63條第1項第3號)']",통상산업위원회,[]
150770,  반도체연구촉진법안(정호선의원등 8인 외 14인),1997-10-27,의원,1999-11-26,철회,제15대 (1996~2000) 제185회,"['■ 제안이유우리나라의 반도체산업이 수출에 미치는 영향은 지대함. 국내 반도체 생산구조는 메모리에 편중된 구조로서 세계 반도체시장 구조와는 괴리가 있음.반도체산업의 경쟁력강화를 위한 기반을 조성하여 반도체산업을 보다 체계적이고 효율적으로 육성·발전시켜국가 산업 경쟁력 강화에 기여함과 아울러 국민경제의 건전한 발전에 기여하게 함을 목적으로 하고 있음.■ 주요골자1. 관계부처의 장은 소관별로 반도체연구촉진을 위한 계획을 통상산업부장관에게 제출하고, 통상산업부장관은이를 종합·조정하여 반도체연구촉진계획을 수립함(안 제5조 내지 제7조)2. 기본계획의 수립과 그 집행 및 조정에 관한 업무를 관장하기 위하여 총리를 위원장으로 하는 반도체연구촉진심의회를 설치·운영하고, 심의회에서 위임한 업무를 처리하기 위하여 반도체연구실무추진위원회를 설치함(안 제8조 및 제9조)3. 정부는 반도체연구투자 확대 및 반도체연구·기술개발에 관한 국제협력증진에 노력하고 산·학·연간의 공동연구를 촉진하도록 함(안 제10조 내지 제12조)4. 정부는 반도체기술인프라를 구축하고 관련산업체에 대한 지원, 반도체 전문인력 양성 및 기술 정보의 수집·보급을 촉진토록 함(안 제13조 내지 제16조)5. 정부는 반도체기술 촉진을 위한 중추적 기능을 담당하고 각 부처별로 산재된 반도체 관련 지원정책을 일원화하여 한정된 정부 투자재원의 효율적인 활용을 도모하고, 반도체산업 분야에서의 학계, 국가연구소 및산업계간의 상호 유기적 협조체제를 유지 발전시키며 이들을 지원하는 공공적 성격 체제를 구축하기 위하여 반도체연구소를 설립함(안 제17조)6. 정부는 반도체연구 촉진을 위하여 정부와 민간의 출연금 등으로 반도체연구촉진기금을 설치할 수 있도록함(안 제18조 및 제19조)']",산업자원위원회,"['정호선', '김선길', '김영환', '남궁진', '이부영', '장영달', '조영재', '조홍규', '방용석', '이기문', '이길재', '이성재', '최욱철', '한화갑']"
150769,  멀티미디어폴리스육성을위한특별법안(정호선의원등 9인 외 15인),1997-10-27,의원,2000-05-29,임기만료폐기,제15대 (1996~2000) 제185회,"['■ 제안이유世界化와 情報化의 結合이라는 새로운 國家發展戰略의 樹立이야말로 技術과 創意的 人力을 基盤으로 産業構造革新을 통한 無限競爭時代를 突破할 수 있는 核心 要素로서 소프트웨어産業, 情報通信産業, 멀티미디어컨텐트産業, 知識産業과 같은 尖端情報技術産業 및 멀티미디어 관련 産業을 적극 育成하는 政策과 支援이 必須的으로要請되고 있으나, 그동안 멀티미디어 관련 産業에 대한 國家政策은 關聯 部處間의 技術開發 支援施策의 重複,旣存産業과의 差別的 支援 未洽, 支援政策間의 綜合性 未洽 등으로 部門別 接近에 그쳤을 뿐, 國家基幹産業 育成次元의 體系的이고도 綜合的인 支援이 不在하여 實效를 거두는데 限界가 있었음.따라서 國家戰略産業으로서 멀티미디어産業의 發展과 그 기본터전이 되는 멀티미디어폴리스 入住企業들의 生産意慾 鼓吹와 人力養成, 技術開發 및 導入, 海外市場 開拓, 創業支援 및 海外 尖端企業 誘致를 容易하게 함으로써, 民間企業의 協力과 힘의 집중을 유도하여 制限된 資源을 集中投資 할 수 있도록 汎政府的이며 綜合的이고도 體系的인 育成對策의 樹立이 절실히 必要하게 되었고, 이에 멀티미디어폴리스 造成, 育成에 中央政府가 積極 支援하고 關聯 國內外 企業들의 地方誘致와 關聯되어 散在해 있는 法律들의 主要內容을 調整統合한 特別法을 制定하는 것임.■ 주요골자1. 멀티미디어 産業을 지원.육성하기 위하여 멀티미디어폴리스의 조성을 효율적으로 추진하도록 政府所管 部處別 責務를 정하여 部處間 技術開發 支援施策 등의 重複을 피하도록 함(案 第3條)2. 國務總理를 委員長으로 하고 관련 部處의 長등을 委員으로 하는 멀티미디어폴리스推進委員會를 設置하여폴리스의 지원에 관한 중요한 사항을 審議·議決하도록 함(案 第4條 및 第5條)3. 폴리스는 特別市長·廣域市長 또는 道知事가 유치신청을 하고, 委員會의 審議·議決을 거쳐 告示토록 함(案 第9條)4. 폴리스의 지정과 관련한 開發指針을 마련하여 이와 관련된 尖端情報技術에 관계된 정책을 수립, 변경 또는확정하는 경우 委員會의 사전심의를 거치도록 함(案 第11條)5. 外國人의 投資 지원에 대한 特例를 두어, 폴리스에 入住한 外國 企業과 外國人의 海外資本 流入·發生利益의 海外送金 및 財産 取得을 자유화하고, 폴리스에 外國人의 무비자 出入과 就業自由를 보장하며, 폴리스에 入住한 外國企業에 대하여 國內企業과 동등한 資格과 혜택을 부여토록 함(案 第12條·第13條·第14條)6. 폴리스 入住企業에 대한 租稅와 金融 지원을 위하여, 租稅減免 規制法·法人稅法 및 地方稅法 등 규정에의한 特例를 體系化하고 (案 第16條), 國家 또는 地方自治團體는 公共料金 등을 割引할 수 있도록 함(案第17條)과 아울러 폴리스에 施設을 造成·設立하는 경우 각종 負擔金 등을 免除하도록(案 第21條) 하였음.7. 폴리스의 造成計劃에 대해 施工者가 實施計劃의 承認을 얻은 경우 事業施行者는 관련 法令에서 규정한 認·許可를 받은 것으로 보며, 폴리스의 지정이 告示된 때에는 認·許可 등의 告示 또는 公告가 있는 것으로봄(案 第29條)']",과학기술정보통신위원회,"['정호선', '김선길', '김영환', '남궁진', '이부영', '이상희', '장영달', '조영재', '조홍규', '방용석', '이기문', '이길재', '이성재', '최욱철', '한화갑']"
150768,  중소기업협동조합법중개정법률안(박광태의원등 6인 외 71인),1997-10-27,의원,2000-05-29,임기만료폐기,제15대 (1996~2000) 제185회,"['■ 제안이유中小企業者가 相互扶助의 精神에 의거한 協同事業을 행함에 필요한 組織을 規律하고 있는 現行 中小企業協同組合法중 協同組合, 事業協同組合, 協同組合聯合會의 任員資格에 대하여는 “組合員중에서 選出한다”고 具體的으로 규정하고 있으나 協同組合中央會의 임원자격에 대하여는 包括的으로 규정하고 있어 이에 대한 資格要件을분명하게 하려는 것임.■ 주요골자協同組合 中央會의 任員資格 制限에 法令으로 정해진 바에 의한 中小企業人이 아닌 자, 選擧日公告日 현재 當該 組合의 組合員身分을 2년이상 계속 보유하고 있지 않거나 定款으로 정하는 出資座數 이상의 納入出資를 2년이상 계속 보유하고 있지 않은 자를 신설함(案 第44條第1項)']",산업자원위원회,"['박광태', '김경재', '김영배', '박상규', '손세일', '조순승', '김병태', '김봉호', '김상우', '김상현', '김성곤', '김영진', '김영환', '김옥두', '김원길', '김인곤', '김종배', '김진배', '김충조', '김태식', '김한길', '김홍일', '남궁진', '류선호', '류재건', '박상천', '박정수', '박정훈', '박찬주', '방용석', '배종무', '설훈', '신기남', '신낙균', '안동선', '양성철', '윤철상', '이기문', '이길재', '이동원', '이상수', '이성재', '이윤수', '이해찬', '이협', '임복진', '임채정', '장성원', '장영달', '장재식', '정균환', '정동영', '정동채', '정세균', '정한용', '정호선', '정희경', '조성준', '조순형', '조찬형', '조한천', '조홍규', '채영석', '천용택', '천정배', '최선영', '최재승', '최희준', '추미애', '한영애', '한화갑']"
150767,  영유아보육법중개정법률안(김홍신의원등 12인 외 10인),1997-10-27,의원,1997-11-18,대안반영폐기,제15대 (1996~2000) 제185회,['■ 제안이유 및 주요골자幼稚園 就園兒童에 대하여만 無償敎育을 실시할 경우 家庭養育 및 所得水準이 상대적으로 높은 幼稚園 兒童은無償敎育 惠澤을 받게 되고 低所得層 중심의 保育施設 兒童은 有償敎育을 받게 되어 普遍性·衡平性 등이 결여된다는 문제점이 있음. 이에 幼稚園 뿐만 아니라 孀幼兒保育法상의 保育施設의 경우에도 就學直前 1年의 無償敎育을 실시할 수 있도록 근거를 마련하고자 함.'],보건복지위원회,"['김홍신', '김병태', '김허남', '신낙균', '이미경', '이미경', '이수인', '이재선', '추미애', '하경근', '한영애', '홍사덕']"
150766,  의사상자예우에관한법률중개정법률안(김홍신의원등 21인),1997-10-27,의원,1998-12-17,수정가결,제15대 (1996~2000) 제185회,"['■ 제안이유현행 義死傷者에 대한 보상은 보상금 지급기준이 최저임금과 관련되어 있어 보상수준이 낮고, 軍警이 직무상의행위로 사망하거나 부상당한 경우에 적용되는 國家有功者禮遇등에관한法律상의 보상수준 및 방식과의 차이로인하여 형평성의 문제가 있는 등 시민의 직무외의 의로운 행동에 대한 정당한 보상이 될 수 없으므로 義死傷者에 대한 보상수준과 방식을 國家有功者에 대한 보상수준 및 방식과 동일하게 하도록 하려는 것임. 또한, 현행규정상의 미비로 인하여 의로운 행동을 하다가 죽거나 다친 경우에도 보상을 못받는 경우가 있고, 의로운 행동에 대한 훈·포장 수여의 공정성 및 형평성 시비가 있어 이를 보완하려는 것임.■ 주요골자1. 義死傷者의 遺族등의 範圍에 있어서, 國家有功者禮遇등에관한法律상의 규정을 준용하여 규정함(案 第2條의2)2. 法의 適用範圍에 있어서, 공익상 공권력의 행사가 요구되는 상황에서 이를 대신 수행하다가 義死傷者 등이된 경우에도 적용하도록 範圍를 확대 규정함(案 第3條第1號)3. 義死傷者등의 榮譽를 존중하기 위해 모든 義死傷者 등에게 훈·포장을 수여하도록 함(案 第6條)4. 補償金의 종류를 年金·생활조정수당·간호수당·보철구수당 및 사망일시금으로 하고 義傷者 및 義死者의遺族에게 이를 지급하도록 함(案 第7條 및 第7條의2 내지 第7條의6)5. 年金 支給順位에 있어서, 國家有功者禮遇등에관한法律상의 규정을 준용하여 규정함(案 第8條)■ 위원회 수정사항□ 수정이유 및 주요골자案 第7條에서 義死者의 貴族 및 義傷者에게 補償金을 年金, 生活調整手當, 看護手當 및 死亡一時金 등으로 구분하여 지급하려던 것을 현행과 같이 補償金으로 지급하되, 義死者의 遺族 및 義傷者에 대한 보다 적정한 補償을 위하여, 義死者의 遺族에 대하여는 最低賃金額에 240을 곱한 금액을 지급하던 것을 國家有功者 및 그 遺族에 대한 基本年金月額에 240을 곱한 금액을 지급하도록 하고, 義傷者 補償金의 범위에 대하여는 義死者 補償金額의 2분의 1이하의 범위안에서 지급하던 것을 義死者 補償金額의 100분의 100이하 100분의 40이상의 범위안에서 지급하도록 수정함.']",보건복지위원회,"['김홍신', '권오을', '김근태', '김민석', '김한길', '류선호', '방용석', '변웅전', '이미경', '이미경', '이부영', '이수인', '이해찬', '임채정', '장영달', '장을병', '정동영', '제정구', '조순형', '천정배', '한영애']"
150765,  군비행장및사격장소음방지및피해보상등에관한법률안(이규택의원 외 87인),1997-10-27,의원,2000-05-29,임기만료폐기,제15대 (1996~2000) 제185회,"['■ 제안이유各軍의 射擊訓練場인 軍射擊場으로부터의 騷音·振動·實彈 및 破片으로 인한 軍射擊場 周邊地域 住民의 身體的, 精神的 被害 및 財産上의 損害와 生活環境의 破壞는 國民生活에 중대한 영향을 미치고 있음.이같은 이유로 軍飛行場 및 射擊場 周邊地域 住民의 集團民願이 社會的인 問題로 대두되고 있는 실정임.따라서 軍飛行場 및 射擊場에서의 騷音과 振動 등에 의한 被害를 積極的으로 防止·最小化하고, 被害發生時의補償 및 軍射擊場의 設置基準 등에 관하여 規定하고자 이 法律案을 提案함.■ 주요골자1. 이 法은 軍飛行場 및 射擊場으로부터 발생하는 騷音·振動·實彈 및 破片으로 인한 被害防止 및 補償을 規定하기 위함(案 第1條)2. 國防部長官은 騷音地域을 관할하는 市·道知事의 의견과 環境部長官의 協議를 거쳐 大統領令이 정하는 騷音度에 따른 等級別로 騷音地域을 指定·告示함(案 第3條)3. 國防部長官은 이미 設置된 軍飛行場 및 射擊場 또는 設置중이거나 設置豫定인 軍射擊場으로부터 環境影響을 받게 되는 地域에 대하여는 環境影響評價書를 작성하여 環境部長官과 協議하고 그 결과에 따라 被害防止施設를 設置하여야 함(案 第4條)4. 軍飛行場 및 射擊場 및 被害防止施設의 設置基準에 관한 사항은 騷音地域의 等級을 고려하여 大統領令으로정함(案 第5條)5. 國防部長官은 軍飛行場 및 射擊場 및 被害防止施設의 設置 등을 위하여 土地 등을 收用·사용할 경우 그로인하여 生活根據를 상실하게 되는 住民에 대하여는 移住對策을 마련하여야 함(案 第5條)6. 國防部長官은 騷音地域에 居住하는 住民의 身體的·精神的 被害 등에 대하여 騷音地域의 等級에 따라 被害補償金을 지급함(案 第6條)7. 國防部長官의 諮問에 응하기 위하여 國防部長官소속하에 軍射擊場被害對策審議委員會를 設置함(案 第7條)8. 軍射擊場被害對策審議委員會는 軍飛行場 및 射擊場으로부터 발생하는 被害의 防止, 被害와 관련한 紛爭調停사항, 被害의 補償 및 移住對策에 관한 사항, 기타 大統領令으로 정하는 事項을 審議함(案 第7條)9. 國防部長官은 軍飛行場 및 射擊場, 그리고 軍飛行場 및 射擊場의 被害防止施設을 設置하는 者에 대하여 豫算의 범위내에서 필요한 財政·金融上의 지원을 할 수 있음(案 第9條)']",국방위원회,"['이규택', '권기술', '권영자', '김기재', '김길환', '김덕룡', '김명섭', '김명윤', '김문수', '김범명', '김선길', '김영구', '김영준', '김종배', '김종하', '김찬우', '김철', '김태호', '김형오', '김홍신', '김화남', '남평우', '류선호', '류종수', '맹형규', '박구일', '박명환', '박상규', '박시균', '박신원', '박정훈', '박종근', '박종우', '박종웅', '박희태', '백승홍', '변웅전', '서상목', '서훈', '손세일', '송훈석', '신경식', '안동선', '안상수', '어준선', '오세응', '오양순', '오용운', '원유철', '이경재', '이국헌', '이기문', '이미경', '이부영', '이상득', '이상배', '이상현', '이성호', '이세기', '이신범', '이용삼', '이웅희', '이응선', '이중재', '이택석', '이협', '임인배', '전석홍', '정균환', '정상구', '정우택', '정의화', '정일영', '조진형', '조홍규', '차수명', '최병렬', '최선영', '최욱철', '최희준', '하경근', '한이헌', '한호선', '함석재', '함종한', '황낙주', '황성균']"
150764,  환경오염손해에대한배상책임법안(김종배의원등 31인),1997-10-27,의원,2000-05-29,임기만료폐기,제15대 (1996~2000) 제185회,"['■ 제안이유오늘날 環境汚染으로 인한 被害는 점차 늘고 있는데 이에 대한 적절한 救濟가 효과적으로 이루어지고 있지 못한 실정에 있음. 被害者의 경우 情報의 부족 등으로 인하여 事業者의 故意·過失 및 事業活動과 被害간의 因果關係를 立證하기 곤란하며, 또한 事業者에게 損害賠償責任이 있더라도 環境汚染으로 인한 被害는 광범위하여賠償額이 高額인 경우가 많기 때문에 賠償責任의 이행을 擔保하기가 어려운 실정임.따라서 環境汚染被害에 대한 事業者의 無過失責任을 명시하고, 環境汚染을 야기시킬 위험성이 높은 施設의 경우 環境汚染으로 인한 損害賠償責任을 이행할 수 있도록 필요한 措置를 하도록 하고, 立證責任을 事業者가 부담하도록 함으로써 環境汚染被害에 대한 救濟가 보다 원활하게 이루어질 수 있도록 하고자 法을 制定하려는 것임.■ 주요골자1. 事業場 등에서 발생되는 環境汚染으로 인하여 他人에게 損害가 발생한 때에는 당해 事業者는 損害가 天災·地變 기타 不可抗力의 사유로 인하여 발생한 경우를 제외하고는 그 損害를 賠償하여야 함(案 第3條第1項)2. 事業場 등이 2개이상 있는 경우에 어느 事業場등에 의하여 損害가 발생한 것인지 알 수 없을 때에는 각 事業者는 連帶하여 賠償하도록 함(案 第4條)3. 環境汚染을 유발할 위험성이 높은 施設중 大統領令으로 정하는 施設을 이용하여 사업을 하는 者는 당해 施設로 인하여 초래될 수 있는 環境汚染으로 인한 損害賠償을 이행할 수 있도록 필요한 措置를 하여야 하며,이는 環境汚染損害賠償保障契約의 체결 또는 供託으로 하도록 함(案 第6條)4. 事業者의 損害賠償責任이 발생한 때에는 被害者는 保險者 등에 대하여도 직접 損害賠償의 지급을 請求할수 있도록 하되, 事業者의 故意에 의하여 損害가 생긴 경우는 제외하도록 함(案 第8條第1項)5. 事業者가 損害의 발생이 당해 事業活動이 아닌 다른 원인으로 인한 것임을 立證하지 못하면 그 損害는 당해 事業活動 때문에 발생한 것으로 推定하도록 함(案 第10條)6. 損害賠償은 金錢으로 하되, 賠償金額에 비하여 현저하게 과다한 費用을 요하지 아니하고 原狀을 회복할 수있는 경우에는 被害者가 原狀의 회복을 請求할 수 있도록 함(案 第11條第1項)7. 事業活動이 損害를 유발한 것으로 推定할 만한 사정이 존재하는 때에는 損害賠償請求權의 성립과 범위를확정하기 위하여 필요한 경우 被害者는 事業者에게 情報의 제공을 請求할 수 있도록 함(案 第13條第1項)']",환경노동위원회,"['김종배', '권정달', '김상현', '김성곤', '김원길', '김홍신', '류재건', '박범진', '박상규', '박세직', '박정훈', '서석재', '안동선', '안상수', '안상수', '양성철', '이규정', '이길재', '이부영', '이신범', '이재오', '이해봉', '장영달', '장을병', '장재식', '정한용', '조순승', '조영재', '지대섭', '최형우', '황규선']"
150763,  해양오염방지법중개정법률안(김종배의원등 31인),1997-10-27,의원,1999-01-05,대안반영폐기,제15대 (1996~2000) 제185회,"['■ 제안이유씨프린스호사건과 같은 海洋에서의 기름등廢棄物에 의한 대규모 海洋汚染이 빈발하고 있으며 방제과정에서의무분별한 유처리제 남용으로 인한 再汚染이 발생하여 해양생태계가 파괴되고 어민들의 經濟的·社會的 環境이황폐화되어 가고 있음. 그러나 海洋에서 발생한 대규모 海洋汚染事故에 대한 環境影響調査制度가 法制化되어있지 않아 船舶 및 海洋施設등에서 배출한 기름등廢棄物이 해양환경에 미치는 해로운 영향에 대한 종합적·과학적 분석과 해양생태계의 복원을 위한 방안이 마련되지 않고 있으므로 이를 法制化할 필요성이 있음.■ 주요골자1. 海洋水産部長官은 大統領令이 정하는 일정규모이상의 海洋汚染事故가 발생하였을 때는 지체없이 海洋汚染影響調査를 실시하도록 함(案 第52條의2)2. 海洋汚染影響調査는 기름등廢棄物에 의하여 해로운 영향을 받게 될 自然環境, 生活環境 및 社會·經濟環境分野등에 대하여 실시하도록 함(案 第52條의3)3. 調査書를 작성함에 있어서 海洋汚染影響調査對象地域안의 住民의 意見을 收斂하고 이를 調査書의 내용에포함시키도록 함(案 第52條의5)4. 海洋水産部長官은 調査書 또는 調査書草案을 작성함에 있어서 海洋汚染影響調査의 實施를 調査代行者로 하여금 代行할 수 있도록 함(案 第52條의6)']",농림해양수산위원회,"['김종배', '권정달', '김상현', '김성곤', '김원길', '김홍신', '류재건', '박범진', '박상규', '박세직', '박정훈', '서석재', '안동선', '안상수', '안상수', '양성철', '이규정', '이길재', '이부영', '이신범', '이재오', '이해봉', '장영달', '장을병', '장재식', '정한용', '조순승', '조영재', '지대섭', '최형우', '황규선']"
150762,  비료관리법중개정법률안(김종배의원등 31인),1997-10-27,의원,2000-05-29,임기만료폐기,제15대 (1996~2000) 제185회,['■ 제안이유重金屬이 함유되어 있거나 病害蟲이 유입되어 土壤環境에 위해를 줄 수 있는 肥料의 生産·販賣 및 使用을 억제하고 肥料의 品質을 보장함으로써 土壤環境保護와 2차오염을 방지하기 위하여 肥料의 品質檢査를 강화하고肥料의 生産·販賣 등에 관한 記錄·保存을 명확히 할 필요가 있음.■ 주요골자1. 農林部長官 또는 市·道知事는 土壤에 살포된 肥料에 의하여 汚染이 발생하였거나 발생할 우려가 있다고인정할 때는 環境保全을 위하여 肥料汚染精密調査를 實施할 수 있도록 함(案 第19條의2)2. 肥料業者는 帳簿를 비치하고 肥料의 生産·輸入·輸出 또는 販賣狀況을 3年間 記錄·보존하도록 함(案 第25條)'],농림해양수산위원회,"['김종배', '권정달', '김상현', '김성곤', '김원길', '김홍신', '류재건', '박범진', '박상규', '박세직', '박정훈', '서석재', '안동선', '안상수', '안상수', '양성철', '이규정', '이길재', '이부영', '이신범', '이재오', '이해봉', '장영달', '장을병', '장재식', '정한용', '조순승', '조영재', '지대섭', '최형우', '황규선']"
150761,  폐기물관리법중개정법률안(김종배의원등 31인),1997-10-27,의원,1999-12-13,폐기,제15대 (1996~2000) 제185회,['■ 제안이유廢棄物을 이용하여 肥料 또는 퇴비로 再生處理함으로써 자원의 재활용 및 肥料의 안정적 확보를 기할 수 있다는 본래의 취지와는 달리 肥料管理法상의 公定規格이나 品質基準에 적합하지 않은 廢棄物을 再生處理한 肥料製品이 생산·유통·살포되고 있어 土壤汚染의 원인이 되어 결국 농업환경을 파괴할 뿐만 아니라 먹이사슬을 통하여 인간에게까지 轉移되고 있으므로 廢棄物을 再生處理하여 肥料 또는 퇴비로 활용하고자 하는 경우에도 肥料管理法상의 公定規格·品質基準 등에 적합하도록 할 필요가 있음.■ 주요골자廢棄物을 肥料 또는 퇴비로 再生處理를 하고자 하는 者는 登錄을 하도록 함(案 第44條의4第1項)'],환경노동위원회,"['김종배', '권정달', '김상현', '김성곤', '김원길', '김홍신', '류재건', '박범진', '박상규', '박세직', '박정훈', '서석재', '안동선', '안상수', '안상수', '양성철', '이규정', '이길재', '이부영', '이신범', '이재오', '이해봉', '장영달', '장을병', '장재식', '정한용', '조순승', '조영재', '지대섭', '최형우', '황규선']"
150759,  사법경찰관리의직무를행할자와그직무범위에관한법률중개정법률안,1997-10-25,정부,1997-11-11,원안가결,제15대 (1996~2000) 제185회,"['■ 제안이유開放化·自律化되는 經濟與件 變化에 便乘하여 急增하고 있는 輸出入關聯 外換事犯·貿易事犯 및 原産地表示違反事犯 등에 대한 團束의 효율성을 높이고, 최근 그 深刻性이 增大되고 있는 國立公園에서의 쓰레기投棄行爲등 國土環境汚染事犯과 靑少年有害事犯 등에 斷乎하게 對處하며, 矯正施設안에서 발생하는 각종 事故와 犯法行爲에 효율적으로 대응하기 위하여 관계 公務員 및 國立公園管理工團 任·直員 등에게 司法警察權을 부여하고,環境紛爭調整法 등 16개 環境關係法律과 政府組織法·地方自治法 기타 관계 法令이 制定·改正됨에 따라 일부관련 條文을 整備하려는 것임.■ 주요골자1. 矯正施設에 대한 巡廻點檢業務에 종사하는 公務員과 地方矯正廳에 근무하는 公務員에게 관할 矯正施設안에서 발생하는 犯罪에 대한 司法警察權을 부여함(案 第3條第4項·第5條第1號의2 및 第6條第1號의2)2. 司法警察官吏로 指命받을 수 있는 自然公園管理業務 公務員의 범위에 內務部 소속 公務員이 포함될 수 있도록 하고, 國立公園管理工團 및 그 分事務所에 근무하는 任·直員에게 쓰레기投棄行爲 등 輕犯罪處罰法중일부 犯法行爲에 해당하는 犯罪의 現行犯에 대한 司法警察權을 부여함(案 第5條第18號 및 第7條의2)3. 觀光指導公務員, 靑少年保護業務에 종사하는 公務員, 原産地表示에 관한 團束事務에 종사하는 公務員과 外貨獲得用 原料·機材의 輸入承認 등의 業務에 종사하는 公務員 등에게 司法警察權을 부여함(案 第5條第28號 내지 第32號 및 第6條第23號 내지 第27條)4. 司法警察官吏로 指命받은 稅關公務員의 職務範圍중「支給手段 등 不法輸出入事犯」에 대한 搜査管轄을「空港·港灣 및 保稅區域안」에서「所屬官署 管轄區域안」으로 擴大하고, 그 職務範圍에「輸出入去來 및이와 직접 관련되는 用役去來에 관한 外國換管理法違反事犯」을 추가하며, 對外貿易法違反事犯에 관한 職務範圍를「輸出入物品의 價格造作事犯」에서「對外貿易法違反事犯」으로 擴張함(案 第6條第14號)5. 司法警察官吏로 指命받아 環境關係團束事務에 종사하는 公務員의 職務範圍에 새로 制定·改正된 環境紛爭調整法 등 16개 法律에 規定된 犯罪를 추가하고, 政府組織法·地方自治法 기타 관계 法令의 改正으로 行政部處 및 地方自治團體의 명칭 등이 변경됨에 따라 관련 條文을 整備함(案 第4條, 第5條第4號·第6號·第10號·第11號·第16號·第23號·第24號·第26號·第27號 및 第6條第17號·第19號)']",법제사법위원회,[]
150758,  검찰청법중개정법률안,1997-10-25,정부,1997-11-11,수정가결,제15대 (1996~2000) 제185회,"['■ 제안이유高等檢察廳에서 抗告事件을 審査한 결과, 告訴人 또는 告發人의 抗告가 이유있다고 인정되는 경우에는 高等檢察廳 소속 檢事가 地方檢察廳 또는 그 支廳 檢事의 不起訴處分을 직접 更正할 수 있는 根據規定을 新設함으로써 抗告事件을 효율적으로 처리하도록 하고,高等檢察廳의 機能이 抗告·公判·訟務·監察 등으로 分業化·多樣化되고 있고, 그 業務量이 증가됨에 따라 高等檢察廳에 部를 新設하여 部長檢事로 하여금 소관 業務를 專門的이고 효율적으로 指揮·監督하게 하며,高等檢察廳의 部長檢事, 次長檢事를 둔 地方檢察廳 支廳의 支廳長 및 일정 규모이상 地方檢察廳의 次長檢事 등의 任命資格을 現實에 맞게 調整함으로써 組織의 합리적 운영을 도모하려는 것임.■ 주요골자1. 地方檢察廳 또는 그 支廳 檢事의 不起訴處分에 대한 告訴人 또는 告發人의 抗告가 이유있는 경우에 高等檢察廳 소속 檢事가 직접 更正할 수 있도록 함(案 第10條 第2項)2. 高等檢察廳에 事務를 分掌하기 위하여 部를 두고, 部長檢事로 하여금 그 部의 事務를 처리하도록 함(案 第18條의2)3. 高等檢察廳의 部長檢事, 次長檢事를 둔 地方檢察廳 支廳의 支廳長 및 大統領令이 정하는 地方檢察廳의 次長檢事를 法曹經歷 10年이상의 者로 任命하도록 함(案 第30條 第1項)■ 위원회 수정사항□ 수정이유 및 주요골자高等檢察廳 業務의 효율적인 처리를 위하여 高等檢察廳의 部에 課를 둘 수 있는 근거규정을 두는 한편, 기타일부 자구를 修正함.']",법제사법위원회,[]
